customer_id,region,loan_amount,loan_purpose,credit_score,monthly_income,existing_loans,loan_tenure,default_risk,late_payment_flag
344,South,20337.530173127496,Personal,334.63784939264815,46547.45779332874,4,56,0,1
345,East,96270.89876327876,Personal,780.3377191825298,27975.890370020014,0,12,0,1
346,East,56066.313645832895,Education,612.7146842271178,18166.467300812685,4,16,1,0
347,East,6348.680274813752,Education,511.8053734172844,20994.916422928847,1,42,1,0
348,West,29475.03988253527,Personal,362.02380716903417,28495.81821131535,1,34,0,0
349,West,47744.64905554166,Education,820.722007023289,28849.52470122539,1,32,1,1
350,East,70826.34654735294,Small Business,591.6204763015465,35930.1965697027,3,23,1,0
351,West,74650.23592299595,Education,455.61036099559715,15102.269248398385,1,15,0,0
352,North,99565.04372791832,Small Business,492.6183215723302,34647.930498447575,0,48,1,0
353,North,32313.563941457105,Personal,448.88344950718124,40036.46037713385,4,22,1,0
354,West,56130.90967750515,Education,630.9953948713394,35446.63952601455,2,53,0,1
355,West,55665.73704666248,Personal,811.4799666792804,26682.26494179159,1,51,0,0
356,East,43536.29964748756,Agriculture,771.1815918296104,49625.62930025753,4,20,0,0
357,South,21070.379915029916,Education,553.2094814842876,23216.59216081473,3,37,0,1
358,West,97858.37350246504,Education,754.5746492655544,9796.577656092315,4,50,0,0
359,North,86065.13273332568,Personal,532.7080147019815,41967.68969333043,1,38,0,0
360,East,52341.637687952534,Personal,438.7689274172509,14549.054849618818,1,40,1,1
361,West,62308.31515498283,Personal,840.8783133965353,37097.85078060989,1,57,0,0
362,North,26589.800088167918,Agriculture,467.138162383952,13053.932722180665,0,54,1,1
363,North,56659.77168721596,Agriculture,478.04832704279966,5759.482588607272,4,36,1,0
364,South,71022.16264654021,Personal,844.3310772825872,12190.937170506155,2,29,0,0
365,East,53940.86769672594,Education,373.6601212411102,21964.491345911985,0,41,0,0
366,East,99077.09120556942,Education,718.2936934053323,9797.821120840923,2,19,0,1
367,South,63077.457343533984,Personal,814.6970171654996,13895.558790605692,1,13,0,0
368,South,40242.50269625606,Small Business,581.4872468514802,39408.182495797686,2,33,0,0
369,East,78354.44262350463,Agriculture,301.386968936551,39644.76235897088,2,32,0,0
370,East,21193.938600255995,Agriculture,506.28241926220846,41786.97022359395,0,50,0,0
371,West,41529.00230209532,Small Business,361.3629458116549,42851.98564464166,0,37,0,0
372,West,37961.100285870656,Personal,528.9032135135326,23919.615257618992,4,40,1,0
373,South,46021.67403523884,Education,734.5147189032566,44039.73473120878,2,16,0,0
374,West,79269.08346322899,Education,541.2913518860903,28667.159375631938,0,57,0,0
375,North,50996.43805552371,Agriculture,537.5588167402574,26176.870262120367,4,25,0,0
376,West,80431.37277526646,Small Business,606.2342123053656,37334.13480480991,2,46,0,1
377,West,59766.44579828726,Education,619.929821611224,14621.828511195825,2,17,1,0
378,North,37496.59629246776,Agriculture,770.9629698394342,40527.38195723624,1,34,0,0
379,South,81947.98064992989,Education,469.59549157592335,24325.962195479147,0,28,0,1
380,North,27637.5187025437,Education,751.9191954024088,10728.29363016922,3,35,0,1
381,West,26316.383080980573,Education,611.263561780626,10369.03610826354,0,51,0,0
382,South,52927.7777852094,Agriculture,465.29125234443086,12420.803473101505,1,40,0,0
383,West,29780.678366398446,Small Business,462.3193242033424,45075.773040970205,4,41,0,0
384,North,5863.268320365551,Personal,498.62563440814847,49592.20200165713,0,35,0,0
385,North,66588.26509338614,Small Business,642.4812834409865,21063.820964057755,2,46,0,0
386,West,53553.913039877814,Education,426.94645224797205,18146.47334923839,3,58,0,0
387,East,47324.19237685031,Small Business,806.1834589197471,14844.693766745178,4,48,1,1
388,East,96862.00888873996,Education,616.2019212978453,42071.741472526046,0,13,0,0
389,North,59263.9224764768,Agriculture,806.0086773478038,14414.336708849425,4,32,0,0
390,North,87025.99988999152,Agriculture,325.5223972185351,46584.05584686214,2,51,0,1
391,East,18247.772439490218,Agriculture,488.4362537538103,35030.76705370772,3,52,0,0
392,East,59074.61399729563,Education,312.5442133781927,45370.75062511376,2,16,0,0
393,West,87458.06453943577,Small Business,449.7384983038834,29930.443447736583,3,46,0,0
394,West,60395.046941590306,Personal,774.1035597477235,36080.59379821236,4,55,0,0
395,East,73211.34692206515,Personal,320.1353437132105,32875.614529596845,0,46,0,0
396,West,40344.1389421597,Agriculture,539.8809049536596,42403.79553457086,3,30,0,0
397,West,13782.704118521327,Personal,364.6618887602753,42613.73650336465,2,27,0,0
398,South,48500.52803707179,Education,529.2623625932023,31540.68499303063,3,36,0,1
399,West,42475.542129691465,Small Business,761.3683713454075,33462.84421983975,4,27,0,0
400,North,87370.717326,Personal,642.6890683713855,46484.41642240235,4,42,1,1
401,West,28179.553723484863,Personal,705.2159899322828,46843.991778423624,4,44,0,0
402,West,96839.75161583527,Small Business,492.00726349726955,34891.24027528317,0,28,0,0
403,East,96023.12138142713,Personal,819.4187322555778,5348.9425177923595,4,32,0,0
404,North,28525.006091786676,Small Business,690.0941515787251,9698.504663927346,0,46,0,1
405,West,38064.935770345444,Education,531.989350606492,43607.41392984873,1,34,0,0
406,West,90077.79538301908,Education,534.5556401248803,8812.135236686068,3,27,0,1
407,South,96829.11098513022,Education,805.2762978688137,14608.363138477987,2,49,0,0
408,West,47126.71476942419,Agriculture,617.0225813894655,15374.600609974332,0,25,1,1
409,West,35494.7193358853,Education,688.508565446673,32010.56464009572,0,51,1,0
410,South,54978.9312588965,Personal,529.3693734822439,30948.475904769388,2,52,0,0
411,East,70338.0746047448,Agriculture,423.03102062059276,18023.788553918013,3,44,0,1
412,West,30980.07896062308,Agriculture,697.9576105969302,14342.511450579928,4,32,1,0
413,South,74964.95158881192,Agriculture,634.3030746777633,39403.94134358641,3,28,0,1
414,North,9907.448925890898,Education,575.7385842336287,47095.52700226893,0,15,0,0
415,East,9682.976812619563,Agriculture,643.2115169969552,7376.255596239742,4,27,0,1
416,North,41697.331988826794,Education,414.5570723353285,10993.120821718829,1,41,0,0
417,North,38579.953245768455,Education,736.6662885925759,33897.37949175683,2,55,0,0
418,South,34985.15545987946,Agriculture,821.4895427611682,41199.86532521415,3,56,0,0
419,West,51646.877453546454,Agriculture,790.1067292922365,40603.49009493798,4,45,0,1
420,South,35469.69031959926,Personal,476.78965991885946,37385.741888721015,2,33,0,0
421,South,23264.502254468734,Agriculture,523.3031753051417,44934.25795241414,3,55,0,0
422,South,34399.60716341709,Education,744.6212648886586,14780.699580686578,0,53,0,0
423,South,97615.90591697232,Personal,627.314421953532,9828.092592137622,0,40,1,1
424,East,44055.774614510614,Personal,601.3529440221571,32691.333654111575,0,58,0,0
425,West,47247.7138015419,Education,809.6530821433948,42002.415118554454,1,16,0,0
426,North,59771.7740453583,Agriculture,594.813728537378,31191.961031625793,0,12,0,0
427,North,98417.37299935153,Agriculture,583.2162737730205,48334.88693565078,0,51,0,0
428,West,27952.121261397486,Small Business,323.1102251964978,40800.400762630525,0,36,1,1
429,North,69721.80050058122,Agriculture,338.1793272245757,36535.631040916734,4,17,0,0
430,West,73018.54588646379,Small Business,304.0811693343576,7711.578089228012,2,34,0,1
431,North,62695.819595341265,Personal,802.2843241809985,9848.400742925694,1,44,0,0
432,South,13414.942265481188,Personal,524.6126630097353,40317.69346660374,3,25,0,1
433,North,69302.86620361976,Personal,557.7087568733768,13920.70665096632,1,53,0,0
434,West,11088.99754843667,Small Business,764.9628211758541,6297.582923554575,2,47,0,0
435,West,61633.55170724021,Education,635.0854707066778,45984.23085861342,0,29,0,0
436,West,75260.21183606556,Education,635.2258780148196,45086.241816555535,0,51,0,1
437,West,25042.13960889529,Personal,463.0939361451468,14831.772225417133,3,55,0,1
438,West,84954.09071656353,Small Business,758.6496056584856,40109.28161328296,1,21,0,0
439,East,7883.611525635405,Small Business,391.20648682172157,7159.08475452448,1,56,1,1
440,East,85162.22204753908,Personal,329.23227569512136,17827.610172046836,3,50,0,0
441,North,48731.259811062686,Agriculture,405.3818466351928,33065.01087154812,1,23,1,0
442,West,25670.854293506225,Personal,447.2554703260106,39343.054827127344,1,49,0,0
443,North,17708.923774426963,Small Business,455.27108181981373,5467.963495468531,1,34,0,0
444,West,95564.1809203254,Agriculture,668.7824792403221,19679.387597318484,3,18,0,0
445,West,11903.230820209887,Education,419.8035230307539,14645.55020286533,3,56,0,0
446,East,23913.874893912936,Agriculture,672.1620674722415,49945.118258692564,2,57,1,0
447,East,38043.123006139365,Education,350.12269527858984,35194.20045733558,1,36,0,1
448,South,63922.31065130644,Small Business,380.96135360384994,23255.215379588473,2,24,0,0
449,East,56756.103101229346,Personal,579.8517966700472,8404.367089130825,4,49,0,0
450,South,16936.13177916983,Personal,807.0426914171535,31940.16158781337,4,30,0,0
451,South,32524.15845513039,Personal,772.7621738461127,33876.56619212289,1,56,0,0
452,South,27681.418253172287,Personal,832.8143933435417,41738.26673764108,0,33,1,0
453,South,25286.57117658243,Personal,657.763485902994,17985.958381371358,4,52,0,0
454,South,44058.71196559877,Small Business,671.6981765288506,49164.26362160434,0,22,0,0
455,North,71882.9879962074,Small Business,643.7626494123206,24775.95826912773,2,53,0,0
456,East,25658.028560637413,Personal,642.5504075720085,18317.468959677215,1,14,0,0
457,South,39834.493571783234,Agriculture,380.91618978717156,20680.220030065604,2,30,1,0
458,West,42137.155549910414,Personal,599.0564258901608,28381.37238352057,2,38,0,1
459,East,97763.37029636397,Education,512.3373633984492,47151.570402820726,3,18,0,0
460,East,95693.30390351154,Education,543.3954686775114,38082.14590637302,1,48,0,0
461,South,81013.07036144721,Education,587.9803151825806,30969.9342258702,3,38,0,1
462,North,27957.59747782259,Education,370.61789449123836,12326.467459093781,2,58,0,0
463,South,11463.54483870862,Personal,497.7182536186659,11720.898990089225,0,45,0,1
464,North,35105.89308345935,Education,334.897258482132,27598.86112161038,1,22,1,0
465,West,30345.482196213932,Agriculture,838.8174717323195,37791.89170707421,1,49,0,1
466,East,53062.95101390742,Personal,365.19041585106936,38795.54777397995,4,16,1,0
467,West,78884.15145644035,Education,442.188606199725,15166.147274431627,0,18,0,0
468,North,86540.67919349151,Personal,790.2111096868684,9504.478078126398,0,47,0,0
469,North,85262.08811399831,Personal,565.490525431528,22300.744516420527,2,16,0,0
470,West,39169.178316191435,Personal,374.60046083634666,46317.76444598334,2,16,0,0
471,North,70287.26262876487,Small Business,511.3267959216419,29541.5263701222,2,38,0,0
472,West,34719.248764800905,Education,363.7273968052622,19404.489507429844,4,40,0,0
473,East,10786.026607342359,Small Business,410.118798396476,19563.695075260475,0,38,1,0
474,West,71648.70023227952,Agriculture,328.61641582241475,10943.917034998321,3,43,0,0
475,East,5933.617494129845,Agriculture,541.025122002005,26295.06812477711,0,36,0,0
476,West,43872.34580855641,Small Business,743.6498669488928,40611.32053316773,3,53,0,0
477,North,36291.0305836972,Education,622.2830482849425,48585.14111873036,1,45,0,1
478,West,70870.86615929098,Personal,633.4899180165364,27571.774998108893,3,26,0,0
479,North,77793.319912236,Agriculture,410.3212165457822,12524.67121292098,1,52,0,0
480,West,33888.99041727197,Agriculture,489.1416137888016,35732.7679911289,2,45,0,0
481,West,82104.56637226109,Agriculture,764.8831571124576,39055.61042353829,0,46,0,0
482,South,32922.09224796871,Education,348.320901379583,8226.488724039598,2,31,0,0
483,North,47401.00419872332,Small Business,771.8618595176936,43256.2608334053,0,35,1,0
484,South,74066.76006634273,Small Business,566.0295144456321,42319.507549813585,3,45,0,1
485,North,70827.42177635491,Education,760.4310872288145,26264.347431760307,0,45,0,1
486,South,98800.00486965901,Agriculture,474.9035306669202,30219.013337714074,3,57,0,0
487,East,26390.297300513528,Education,486.36362337066146,37103.36286699136,0,38,0,0
488,West,67920.20178626032,Education,713.3826775777286,35453.66562782867,1,32,0,1
489,North,62919.78128619885,Small Business,731.7478953657211,5744.119018694408,3,44,0,1
490,North,91934.35317655285,Education,426.3045728945807,10509.588673181861,2,50,0,0
491,West,19854.403456263128,Education,835.0792286520481,12316.575010156057,2,51,1,0
492,North,76420.82554075863,Agriculture,346.4695573346559,39005.41500824445,2,55,0,0
493,North,58985.51854553299,Personal,337.676629706172,24803.760330157103,2,47,1,0
494,South,31093.257629851014,Agriculture,627.5273184073565,29547.61818740713,1,36,0,0
495,North,50071.31684398154,Small Business,697.5074222743917,39770.934660296785,1,18,1,0
496,East,36708.77672163079,Personal,828.4873710737356,20344.202107884084,4,21,0,0
497,East,60034.773264903786,Agriculture,522.7201794393739,38700.06022934479,4,21,0,0
498,West,89455.05802739326,Education,313.91027494429824,24903.467358330185,4,49,0,0
499,North,59083.97351915919,Education,631.5929866955239,21973.108449839296,4,35,0,1
500,West,65013.629741025485,Personal,459.3328113293245,19986.676882463304,0,55,0,1
501,East,54281.0454758974,Personal,538.1209166574713,48422.51669715723,3,21,0,0
502,North,9860.723112320211,Education,568.6582152374644,39738.80348190405,2,56,0,0
503,North,27121.562903228954,Small Business,335.4819359059186,5908.817334808822,0,37,0,0
504,West,51740.164296047864,Agriculture,567.2899815102566,48083.69689331908,1,41,0,0
505,East,34472.351955746955,Education,534.4758167423731,39894.783337700304,2,38,0,0
506,North,22267.54178731345,Agriculture,691.8993459076262,11712.8621504415,3,55,0,1
507,West,52892.61998225164,Agriculture,655.1162511667895,8435.215643509271,3,30,0,0
508,East,35666.93037754578,Agriculture,401.8686449828086,18868.7342146754,1,12,0,0
509,West,29520.2261014744,Agriculture,413.3764050157183,33088.16882057278,2,44,0,1
510,South,49078.61465683617,Small Business,438.0533983259053,32744.601011726034,4,22,0,0
511,North,17662.004517806447,Small Business,398.42274216344754,17413.25563171492,2,45,0,1
512,South,93135.84464216369,Small Business,661.4672598176569,25055.3740395838,2,49,0,0
513,East,87431.6993023277,Education,846.9365985601488,14535.057007118097,3,27,0,1
514,South,72223.95564535086,Education,658.6595872837652,7276.040832503186,1,12,0,0
515,South,15090.31362090334,Education,633.6748504052102,28263.67103420954,2,52,0,1
516,East,78708.33917462084,Small Business,525.4603633430899,20614.601041341713,0,39,0,0
517,West,81755.94617035681,Agriculture,471.91914237286835,29429.70945340685,0,26,0,0
518,South,77937.63868286207,Small Business,801.0905662985635,47592.82951117033,1,27,0,1
519,West,15826.75927632791,Education,832.9510307781842,11451.66402628945,4,57,0,0
520,South,66171.25592143764,Personal,573.2268965732503,5088.290823992989,2,43,0,0
521,West,84260.85559619287,Education,459.61027252860663,8459.519597695633,2,50,0,0
522,East,59848.573115868436,Agriculture,723.5672142183722,25821.873324573306,3,12,0,0
523,South,66408.70064666845,Small Business,372.85123497678313,36811.94134110455,2,59,0,0
524,East,48544.53054549909,Personal,721.0735307040248,31134.362149273507,4,20,0,0
525,South,55227.195388985,Personal,750.4216058712364,27270.257331818615,2,40,0,1
526,East,8265.801543413896,Agriculture,368.6971695449421,20928.34089915856,2,36,0,0
